LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.179420471,-118.413757324,3815863405341794106353602876_3815862085341794104095912507,2018,1,0,0,0,1,0,0
34.228546143,-118.441078186,381559107534228652122714529_381558387534228284122892984,2018,1,0,0,0,0,0,1
34.235569,-118.474151611,381525841534235643122650797_3815258405342355304059333610,2018,1,0,0,0,0,0,1
34.220939636,-118.499992371,381500037534220936122536372_3814995465342210574073596162,2018,1,0,0,0,0,1,0
34.1938591,-118.483657837,3815163415341938097025094943_381516343534193921123126047,2018,0,0,1,0,0,1,0
34.183815002,-118.466186523,3815338085341837354818867237_3815338105341838784818840604,2018,1,0,0,0,0,0,1
34.218940735,-118.52734375,3814726455342190564033731968_3814726445342158804034745610,2018,1,0,0,0,0,0,1
34.190589905,-118.431259155,3815687355341908324048905957_3815687335341904308747374093,2018,1,0,0,0,0,0,1
34.208400726,-118.531723022,381468286534208401122872977_3814681975342084016399120518,2018,1,0,0,0,0,1,0
34.162693024,-118.518539429,3814814145341625955992262051_3814814185341631364045968094,2018,1,0,0,0,0,0,1
34.200973511,-118.53604126,3814639355342010156269204274_3814639345342005876177926237,2018,1,0,0,0,0,0,1
34.235691071,-118.493797302,381506192534235707122746845_3815061925342355776711058725,2018,0,0,1,0,0,1,0
34.199329376,-118.442192078,381557809534199347122671134_3815578095341992788737786126,2018,1,0,0,0,0,0,1
34.224723816,-118.45489502,3815456065342247347432087632_381544704534224727122727890,2018,1,0,0,0,0,0,1
34.193950653,-118.422531128,3815774665341940765328903590_381577469534193945122910701,2018,1,0,0,0,0,0,1
34.235569,-118.475662231,3815238005342355936710968065_3815245895342355851887606941,2018,1,0,0,0,0,0,1
34.235569,-118.475662231,3815245895342355851887606941_3815238005342355936710968065,2018,1,0,0,0,0,0,1
34.227306366,-118.43372345,3815663035342272774075694584_3815661975342273835572760755,2018,1,0,0,0,0,0,1
34.227306366,-118.43372345,3815661975342273835572760755_3815663035342272774075694584,2018,1,0,0,0,0,0,1
34.201030731,-118.549133301,3814508375342009596399711539_38145083553420111625075728,2018,1,0,0,0,0,0,1
34.175251007,-118.518760681,3814812295341751706408341202_381481228534175262365367252,2018,1,0,0,0,0,1,0
34.193935394,-118.457443237,381542539534193934122724183_3815426725341939357221986385,2018,1,0,0,0,0,0,1
34.197479248,-118.533370972,3814667375341975015547053059_381466491534197498123072639,2018,1,0,0,0,0,0,1
34.17640686,-118.536010742,3814639805341756724765067226_3814639765341767545544052088,2018,1,0,0,0,0,0,1
34.201171875,-118.483680725,381516330534201113123292607_3815163315342012424035470153,2018,1,0,0,0,0,1,0
34.186618805,-118.483978271,3815153125341866414045843270_3815161775341866486397433012,2018,1,0,0,0,0,0,1
34.186618805,-118.483978271,3815161775341866486397433012_3815153125341866414045843270,2018,1,0,0,0,0,0,1
34.206851959,-118.514259338,381485752534206851122586981_3814856535342068516786730353,2018,1,0,0,0,0,0,1
34.186664581,-118.449234009,3815505415341866682594715292_3815511045341866717437051892,2018,1,0,0,0,0,1,0
34.193950653,-118.409431458,381590571534193951122847316_3815901285341939508314593157,2018,1,0,0,0,0,1,0
34.208480835,-118.396507263,381603486534208475122873213_3816034865342088816731699195,2018,1,0,0,0,0,1,0
34.168663025,-118.396026611,3816041585341686484048633938_3816036445341686446733267850,2018,0,1,0,0,0,0,1
34.22851181,-118.502708435,381497392534228515363996373_3814972235342285176672917608,2018,1,0,0,0,0,0,1
34.237258911,-118.432693481,3815672745342372467061901306_3815673475342372986391860536,2018,0,1,0,0,0,0,1
34.179401398,-118.435493469,3815647975341794077161640571_3815644785341794076486768210,2018,1,0,0,0,0,1,0
34.201049805,-118.422538757,381577456534201030122910704_3815774565342010707546309210,2018,1,0,0,0,0,0,1
34.201049805,-118.422538757,3815774565342010707546309210_381577456534201030122910704,2018,1,0,0,0,0,0,1
34.205570221,-118.483673096,381516316534205723122790868_3815163175342055324035444166,2018,1,0,0,0,1,0,0
34.205570221,-118.483673096,3815163175342055324035444166_381516316534205723122790868,2018,1,0,0,0,1,0,0
34.18667984,-118.427566528,3815725155341866787723493588_3815713435341866744048954751,2018,1,0,0,0,0,0,1
34.18667984,-118.427566528,3815713435341866744048954751_3815725155341866787723493588,2018,1,0,0,0,0,0,1
34.186634064,-118.457450867,381542543534186669122724151_3815425435341865417517019449,2018,1,0,0,0,0,0,1
34.186634064,-118.457450867,3815425435341865417517019449_381542543534186669122724151,2018,1,0,0,0,0,0,1
34.193939209,-118.445022583,3815546245341939437546512441_3815549825341939404049166349,2018,1,0,0,0,0,1,0
34.193939209,-118.445022583,3815549825341939404049166349_3815546245341939437546512441,2018,1,0,0,0,0,1,0
34.168281555,-118.415939331,381584084534168306122930637_3815840835341682394095803018,2018,0,1,0,0,0,1,0
34.168281555,-118.415939331,3815840835341682394095803018_381584084534168306122930637,2018,0,1,0,0,0,1,0
34.168754578,-118.448707581,3815512885341686118737786024_3815512845341688744049120907,2018,1,0,0,0,0,0,1
34.183040619,-118.42250061,3815776525341830568747373933_381577471534183057122910687,2018,1,0,0,0,1,0,0
34.216697693,-118.440437317,381559656534216708123018616_381559356534216751122903716,2018,1,0,0,0,0,1,0
34.193939209,-118.438957214,3815606625341939414049166359_3815618485341939384049166355,2018,1,0,0,0,0,0,1
34.165252686,-118.413803101,3815862085341652763692656512_3815862075341649978562396423,2018,1,0,0,0,0,0,1
34.209075928,-118.448768616,38155128653420891710026676430_3815512865342093617896589129,2018,1,0,0,0,0,1,0
34.190299988,-118.42363739,381576367534190318123324282_381576374534187582123324280,2018,1,0,0,0,0,1,0
34.190299988,-118.42363739,381576374534187582123324280_381576367534190318123324282,2018,1,0,0,0,0,1,0
34.208351135,-118.555709839,381444262534208376122873013_3814442635342082686403348192,2018,1,0,0,0,0,1,0
34.158081055,-118.496078491,3815039085341579826309069694_381503933534158103122852589,2018,1,0,0,0,0,0,1
34.221832275,-118.536071777,3814638985342218884033731975_3814638995342217334821354959,2018,1,0,0,0,0,0,1
34.221832275,-118.536071777,3814638995342217334821354959_3814638985342218884033731975,2018,1,0,0,0,0,0,1
34.228199005,-118.590713501,3814092755342280956403173286_381409274534228215122902224,2018,0,0,1,0,0,0,1
34.250232697,-118.54057312,3814594025342502546779955219_3814595215342502565634859230,2018,1,0,0,0,0,0,1
34.154758453,-118.448699951,381551280534154781122993029_3815512805341547037437051714,2018,0,1,0,0,0,0,1
34.209434509,-118.431159973,381568756534209446362539234_381568853534209439362630963,2018,1,0,0,0,0,0,1
34.172130585,-118.432357788,381567653534172137122732456_3815671755341721354048942386,2018,1,0,0,0,0,1,0
34.221679688,-118.432846069,381567246534221664362533236_3815663855342216644075735205,2018,1,0,0,0,0,0,1
34.221679688,-118.432846069,3815663855342216644075735205_381567246534221664362533236,2018,1,0,0,0,0,0,1
34.208339691,-118.579719543,3814203725342083356397795661_3814202395342083352053399917,2018,1,0,0,0,0,0,1
34.202980042,-118.448753357,3815511605342030274909412227_3815512975342029904874852928,2018,1,0,0,0,0,0,1
34.224060059,-118.429046631,381570953534224074123050157_3815707295342239018170663437,2018,1,0,0,0,0,0,1
34.221355438,-118.42880249,3815712015342213318170630115_381571196534221672317105865,2018,1,0,0,0,0,0,1
34.220340729,-118.563407898,3814365995342204547159747711_38143660253422032829570241,2018,1,0,0,0,0,0,1
34.221530914,-118.448776245,3815511385342215224909460717_381551288534221525122993136,2018,1,0,0,0,0,0,1
34.181838989,-118.466171265,3815338145341817893289052040_3815338125341821923289059079,2018,1,0,0,0,0,0,1
34.181838989,-118.466171265,3815338125341821923289059079_3815338145341817893289052040,2018,1,0,0,0,0,0,1
34.253707886,-118.46749115,3815324445342536742594722302_381532699534253674370347005,2018,1,0,0,0,0,0,1
34.158081055,-118.496078491,3815039085341579826309069694_381503933534158103122852589,2018,1,0,0,0,0,1,0
34.201206207,-118.444030762,3815560945342012124075927080_3815557185342012127311336803,2018,1,0,0,0,0,1,0
34.180229187,-118.527267456,3814728495341802166176083130_3814727025341802146147054426,2018,1,0,0,0,0,0,1
34.171840668,-118.475822449,3815238895341724544049039478_3815241605341718273483488209,2018,1,0,0,0,0,0,1
34.207141876,-118.439987183,381559975534207152122617001_3815603755342071503789833521,2018,1,0,0,0,0,1,0
34.207141876,-118.439987183,3815603755342071503789833521_381559975534207152122617001,2018,1,0,0,0,0,1,0
34.208480835,-118.570999146,3814289735342084546397795797_3814289725342087717536196880,2018,1,0,0,0,0,1,0
34.203128815,-118.537399292,3814625505342031107755580604_381462643534203110122585240,2018,0,0,1,0,0,0,1
34.185921,-118.501126,3814989465341858366941768245_3814989415341859291836812408,2018,1,0,0,0,0,0,1
34.260860443,-118.588592529,381411413534259562365307503_381411413534260881122973896,2018,1,0,0,0,1,0,0
34.201332092,-118.466201782,3815337905342013587221983012_3815337895342012674075773117,2018,1,0,0,0,0,0,1
34.201183319,-118.431243896,3815687185342010697348788360_381568718534201217123031567,2018,1,0,0,0,0,0,1
34.263580322,-118.425567627,381574443534263574122811825_3815740655342639337440081774,2018,1,0,0,0,0,1,0
34.193950653,-118.406715393,3815930915341939544048828626_3815936505341939566787615551,2018,1,0,0,0,0,0,1
34.193950653,-118.406715393,3815936505341939566787615551_3815930915341939544048828626,2018,1,0,0,0,0,0,1
34.186668396,-118.446533203,3815535455341866697544397729_381553452534186669122703683,2018,0,0,1,0,0,0,1
34.239128113,-118.536125183,3814637385342391306023871444_381463909534239130122598465,2018,0,0,1,0,0,0,1
34.193832397,-118.553398132,38144648353419384721478639_3814466295341938486298630033,2018,1,0,0,0,1,0,0
34.186618805,-118.518325806,3814826905341866214045843255_3814816575341866287024329766,2018,1,0,0,0,0,0,1
34.236351013,-118.467704773,3815322835342364254075351592_3815322815342359865057551667,2018,0,1,0,0,0,0,1
34.193870544,-118.524581909,381475448534193889123126111_381473760534193878123126116,2018,1,0,0,0,0,0,1
34.20483017,-118.457473755,3815425255342047639704551203_381542525534204844122724213,2018,1,0,0,0,0,1,0
34.22813797,-118.553543091,3814464245342281256403354357_381446425534228245123328807,2018,1,0,0,0,0,0,1
34.202121735,-118.579727173,381420259534202307366000482_3814202595342020847170787489,2018,1,0,0,0,0,1,0
34.209381104,-118.428375244,3815717455342093517207536478_381571292534209436122873249,2018,1,0,0,0,0,0,1
34.209381104,-118.428375244,381571292534209436122873249_3815717455342093517207536478,2018,1,0,0,0,0,0,1
34.208351135,-118.575378418,38142460653420834135354889_3814246965342083416397795679,2018,1,0,0,0,0,0,1
34.195800781,-118.413803101,3815862115341961194048916326_381586211534195790123340692,2018,1,0,0,0,0,1,0
34.195800781,-118.413803101,381586211534195790123340692_3815862115341961194048916326,2018,1,0,0,0,0,1,0
34.179401398,-118.431236267,38156874953417941429409686_3815687485341793096486768208,2018,1,0,0,0,0,1,0
34.179401398,-118.431236267,3815687485341793096486768208_38156874953417941429409686,2018,1,0,0,0,0,1,0
34.201080322,-118.527793884,3814720615342010857538786941_3814724165342010887202617803,2018,1,0,0,0,0,0,1
34.193920135,-118.473014832,381527092534193928123080071_3815268425341939294049166335,2018,1,0,0,0,0,0,1
34.155479431,-118.477355957,3815227535341555014083999886_3815226215341555164083999887,2018,1,0,0,0,0,1,0
34.155479431,-118.477355957,3815226215341555164083999887_3815227535341555014083999886,2018,1,0,0,0,0,1,0
34.185741425,-118.461853027,381538174534184853122893708_381538168534185762122682452,2018,1,0,0,0,0,1,0
34.199291229,-118.542617798,3814572865341993017538786958_381457396534199300122671384,2018,0,1,0,0,0,1,0
34.242771149,-118.466171265,3815336205342427844622737603_3815343565342427784075303935,2018,1,0,0,0,0,0,1
34.221389771,-118.469932556,381530083534221414123045421_38153008653422104610149021117,2018,1,0,0,0,0,0,1
34.173248291,-118.57093811,381429038534173260150992814_381429045534172985123040759,2018,0,1,0,0,0,0,1
34.173248291,-118.57093811,381429045534172985123040759_381429038534173260150992814,2018,0,1,0,0,0,0,1
34.193771362,-118.586433411,3814142945341937886009211453_381413542534193788123126169,2018,1,0,0,0,0,0,1
34.238857269,-118.466041565,381533960534237355123281895_381533962534239158123236536,2018,1,0,0,0,0,0,1
34.213409424,-118.449256897,3815510495342134145690230010_381550710534213417370572136,2018,1,0,0,0,0,0,1
34.230575562,-118.453529358,3815464585342305078333350541_3815464595342309897302152599,2018,1,0,0,0,0,0,1
34.230575562,-118.453529358,3815464595342309897302152599_3815464585342305078333350541,2018,1,0,0,0,0,0,1
34.26574707,-118.493507385,3815064825342660967919636687_381506475534265588123679794,2018,1,0,0,0,0,1,0
34.225128174,-118.571037292,3814289445342249804020571845_3814289445342253265546847502,2018,1,0,0,0,0,0,1
34.248241425,-118.403190613,3815969035342482995631152077_381596806534248236122848149,2018,1,0,0,0,0,0,1
34.232002258,-118.437957764,3815618785342322087070912568_3815620865342319337911707222,2018,1,0,0,0,0,0,1
34.23072052,-118.419906616,381580671534230203123049570_381580082534230748123049574,2018,1,0,0,0,0,0,1
34.18667984,-118.405586243,3815944435341866836787527110_3815941255341866824048954781,2018,1,0,0,0,0,0,1
34.20117,-118.48368,3815163315342012424035470153_381516330534201113123292607,2018,1,0,0,0,0,0,1
34.183998108,-118.53603363,3814639645341839645993855522_3814639655341844024039006300,2018,1,0,0,0,0,1,0
34.210483551,-118.588478088,3814114975342113094020620862_3814115055342091584020620861,2018,1,0,0,0,0,1,0
34.210483551,-118.588478088,3814115055342091584020620861_3814114975342113094020620862,2018,1,0,0,0,0,1,0
34.15763092,-118.413787842,381586210534157631123237016_3815863475341576307435251914,2018,1,0,0,0,0,1,0
34.250320435,-118.511146545,3814889835342503196432919607_381488847534250318123117770,2018,1,0,0,0,0,1,0
34.228221893,-118.55947876,3814405635342282447436965883_3814402635342282435572994255,2018,1,0,0,0,0,0,1
34.168754578,-118.448707581,3815512845341688744049120907_3815512885341686118737786024,2018,1,0,0,0,0,0,1
34.201332092,-118.466201782,3815337895342012674075773117_3815337905342013587221983012,2018,1,0,0,0,0,0,1
34.193920135,-118.473014832,3815268425341939294049166335_381527092534193928123080071,2018,1,0,0,0,0,0,1
34.242771149,-118.466171265,3815343565342427784075303935_3815336205342427844622737603,2018,1,0,0,0,0,0,1
34.213409424,-118.449256897,381550710534213417370572136_3815510495342134145690230010,2018,1,0,0,0,0,0,1
34.171508789,-118.542770386,38145718953417152427440389_3814572835341714896308684785,2018,1,0,0,0,1,0,0
34.232002258,-118.437957764,3815620865342319337911707222_3815618785342322087070912568,2018,1,0,0,0,0,0,1
34.233737946,-118.473197937,3815268305342353514576697092_3815268135342336207113560621,2018,1,0,0,0,0,0,1
34.208461761,-118.40524292,381594773534208165122628454_381594753534208489122628457,2018,1,0,0,0,0,1,0
34.199211121,-118.590629578,381409380534199231122671251_3814093805341991446768615223,2018,1,0,0,0,0,0,1
34.246368408,-118.588569641,3814114295342464456556299009_381411431534246364122650291,2018,1,0,0,0,0,1,0
34.221298218,-118.489585876,3815098145342213064073596163_381510421534221309122704658,2018,1,0,0,0,0,1,0
34.221298218,-118.489585876,381510421534221309122704658_3815098145342213064073596163,2018,1,0,0,0,0,1,0
34.221187592,-118.501213074,381498852534221207123045482_381498676534221226363964347,2018,1,0,0,0,0,0,1
34.228317261,-118.475738525,3815242975342283374075649581_3815237305342283476672932960,2018,1,0,0,0,0,1,0
34.228317261,-118.475738525,3815237305342283476672932960_3815242975342283374075649581,2018,1,0,0,0,0,1,0
34.207481384,-118.541702271,381458300534207485122617043_381458299534206580122586715,2018,0,1,0,0,0,0,1
34.190280914,-118.483650208,3815163575341900934046038026_381516358534190290123507369,2018,1,0,0,0,0,0,1
34.250930786,-118.544845581,3814551475342507164073438230_3814551475342518539416636327,2018,1,0,0,0,0,0,1
34.221347809,-118.477882385,381519178534221354123045451_3815224415342213754035393729,2018,1,0,0,0,0,1,0
34.199733734,-118.527305603,3814726775341995014034745590_3814726725341998015575227319,2018,0,0,1,0,1,0,0
34.255222321,-118.502349854,3814976265342552184821407432_3814977785342552166762955126,2018,1,0,0,0,0,0,1
34.224819183,-118.493911743,381506089534224539369004275_381506085534224825122846069,2018,1,0,0,0,0,1,0
34.224819183,-118.493911743,381506085534224825122846069_381506089534224539369004275,2018,1,0,0,0,0,1,0
34.254001617,-118.438690186,381561304534253996122791157_3815614135342540807064146018,2018,1,0,0,0,0,1,0
34.221530914,-118.44947052,3815505105342215205563387538_3815510545342215216960941953,2018,1,0,0,0,0,0,1
34.235435486,-118.453216553,3815468975342354284075471568_3815464645342354291877012422,2018,1,0,0,0,0,0,1
